Index,Description,Label
,"""The exploitation of public fear for political gain undermines rational decision-making.""",Political
,"The abuse of surveillance powers for political purposes threatens civil liberties and privacy.""",Political
,"""The neglect of veterans' needs and services is a betrayal of those who served.""",Political
,"""Political leaders who exploit crises for personal enrichment undermine public trust.""",Political
,"""The erosion of public education standards harms the future workforce and innovation.""",Political
,"""The manipulation of judicial appointments for political gain compromises the independence of the judiciary.""",Political
,"""The neglect of campaign finance reform allows for the influence of money in politics to persist.""",Political
,"""Political leaders who engage in personal attacks and name-calling detract from substantive discourse.""",Political
,"""The suppression of investigative journalism limits transparency and accountability.""",Political
,"""The misuse of government resources for partisan investigations undermines the rule of law.""",Political
,"""The exploitation of divisive wedge issues distracts from addressing pressing national problems.""",Political
,"""The abuse of executive authority to circumvent legislative processes threatens democracy.""",Political
,"""The neglect of affordable childcare options places a burden on working families.""",Political
,"""Political leaders who prioritize corporate interests over the well-being of citizens perpetuate inequality.""",Political
,"""The erosion of diplomatic alliances damages global stability and cooperation.""",Political
,"""The lack of cybersecurity regulations allows for vulnerabilities that can be exploited by malicious actors.""",Political
,"""The misuse of national emergencies for political purposes sets a dangerous precedent.""",Political
,"""The manipulation of redistricting for partisan advantage undermines fair representation.""",Political
,"""Political leaders who engage in populism and demagoguery exploit public fears.""",Political
,"""The neglect of infrastructure investment hampers economic growth and competitiveness.""",Political
,"""The suppression of civic engagement through voter ID laws restricts access to the polls.""",Political
,BNP's er pagol der ebar budhi hobe Amirer chair an ekta bacca chele bosle seo rajakar hoe jabe,Political
,I adore how much Sali bikhari bikhari tahkbe genuinely resembles Amar mone hocce. dte nahole sotto udghaton kora somvob na dim treatment,Political
,"The exploitation of tribalism and identity politics divides communities and fosters hostility.""",Political
,"""The lack of transparency in lobbying activities allows for undisclosed influence over policymaking.""",Political
,"""The disregard for ethics and integrity in political campaigns erodes public trust in candidates.""",Political
,"""Political leaders who engage in secrecy and cover-ups undermine accountability and transparency.""",Political
,"""The neglect of rural infrastructure leads to economic stagnation and depopulation.""",Political
,"""The manipulation of intelligence assessments for political purposes distorts decision-making.""",Political
,"""The abuse of executive privilege to withhold information from the public undermines transparency.""",Political
,"""The erosion of public trust in institutions fuels conspiracy theories and mistrust.""",Political
,"""The exploitation of public resources for political patronage rewards loyalty over competence.""",Political
,"""The neglect of criminal justice reform perpetuates mass incarceration and racial disparities.""",Political
,"""Political leaders who prioritize personal enrichment over public service betray their constituents.""",Political
